year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2008,ILLINOIS,IL,PIKE,17149,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4457,7616,20220315,TOTAL
2008,ILLINOIS,IL,PIKE,17149,US PRESIDENT,OTHER,OTHER,135,7616,20220315,TOTAL
2008,ILLINOIS,IL,POPE,17151,US PRESIDENT,BARACK OBAMA,DEMOCRAT,845,2231,20220315,TOTAL
2008,ILLINOIS,IL,POPE,17151,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1343,2231,20220315,TOTAL
2008,ILLINOIS,IL,POPE,17151,US PRESIDENT,OTHER,OTHER,43,2231,20220315,TOTAL
2008,ILLINOIS,IL,PULASKI,17153,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1638,3270,20220315,TOTAL
2008,ILLINOIS,IL,PULASKI,17153,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1593,3270,20220315,TOTAL
2008,ILLINOIS,IL,PULASKI,17153,US PRESIDENT,OTHER,OTHER,39,3270,20220315,TOTAL
2008,ILLINOIS,IL,PUTNAM,17155,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1900,3337,20220315,TOTAL
2008,ILLINOIS,IL,PUTNAM,17155,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1378,3337,20220315,TOTAL
2008,ILLINOIS,IL,PUTNAM,17155,US PRESIDENT,OTHER,OTHER,59,3337,20220315,TOTAL
2008,ILLINOIS,IL,RANDOLPH,17157,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7395,15202,20220315,TOTAL
2008,ILLINOIS,IL,RANDOLPH,17157,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7538,15202,20220315,TOTAL
2008,ILLINOIS,IL,RANDOLPH,17157,US PRESIDENT,OTHER,OTHER,269,15202,20220315,TOTAL
2008,ILLINOIS,IL,RICHLAND,17159,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3181,7650,20220315,TOTAL
2008,ILLINOIS,IL,RICHLAND,17159,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4329,7650,20220315,TOTAL
2008,ILLINOIS,IL,RICHLAND,17159,US PRESIDENT,OTHER,OTHER,140,7650,20220315,TOTAL
2008,ILLINOIS,IL,ROCK ISLAND,17161,US PRESIDENT,BARACK OBAMA,DEMOCRAT,42210,68401,20220315,TOTAL
2008,ILLINOIS,IL,ROCK ISLAND,17161,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,25364,68401,20220315,TOTAL
2008,ILLINOIS,IL,ROCK ISLAND,17161,US PRESIDENT,OTHER,OTHER,827,68401,20220315,TOTAL
2008,ILLINOIS,IL,ST. CLAIR,17163,US PRESIDENT,BARACK OBAMA,DEMOCRAT,76160,125744,20220315,TOTAL
2008,ILLINOIS,IL,ST. CLAIR,17163,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,47958,125744,20220315,TOTAL
2008,ILLINOIS,IL,ST. CLAIR,17163,US PRESIDENT,OTHER,OTHER,1626,125744,20220315,TOTAL
2008,ILLINOIS,IL,SALINE,17165,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5083,11428,20220315,TOTAL
2008,ILLINOIS,IL,SALINE,17165,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6099,11428,20220315,TOTAL
2008,ILLINOIS,IL,SALINE,17165,US PRESIDENT,OTHER,OTHER,246,11428,20220315,TOTAL
2008,ILLINOIS,IL,SANGAMON,17167,US PRESIDENT,BARACK OBAMA,DEMOCRAT,51300,99828,20220315,TOTAL
2008,ILLINOIS,IL,SANGAMON,17167,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,46945,99828,20220315,TOTAL
2008,ILLINOIS,IL,SANGAMON,17167,US PRESIDENT,OTHER,OTHER,1583,99828,20220315,TOTAL
2008,ILLINOIS,IL,SCHUYLER,17169,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1900,3823,20220315,TOTAL
2008,ILLINOIS,IL,SCHUYLER,17169,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1833,3823,20220315,TOTAL
2008,ILLINOIS,IL,SCHUYLER,17169,US PRESIDENT,OTHER,OTHER,90,3823,20220315,TOTAL
2008,ILLINOIS,IL,SCOTT,17171,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1090,2600,20220315,TOTAL
2008,ILLINOIS,IL,SCOTT,17171,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1455,2600,20220315,TOTAL
2008,ILLINOIS,IL,SCOTT,17171,US PRESIDENT,OTHER,OTHER,55,2600,20220315,TOTAL
2008,ILLINOIS,IL,SHELBY,17173,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4245,10868,20220315,TOTAL
2008,ILLINOIS,IL,SHELBY,17173,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6396,10868,20220315,TOTAL
2008,ILLINOIS,IL,SHELBY,17173,US PRESIDENT,OTHER,OTHER,227,10868,20220315,TOTAL
2008,ILLINOIS,IL,STARK,17175,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1357,2907,20220315,TOTAL
2008,ILLINOIS,IL,STARK,17175,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1513,2907,20220315,TOTAL
2008,ILLINOIS,IL,STARK,17175,US PRESIDENT,OTHER,OTHER,37,2907,20220315,TOTAL
2008,ILLINOIS,IL,STEPHENSON,17177,US PRESIDENT,BARACK OBAMA,DEMOCRAT,11349,21605,20220315,TOTAL
2008,ILLINOIS,IL,STEPHENSON,17177,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,9909,21605,20220315,TOTAL
2008,ILLINOIS,IL,STEPHENSON,17177,US PRESIDENT,OTHER,OTHER,347,21605,20220315,TOTAL
2008,ILLINOIS,IL,TAZEWELL,17179,US PRESIDENT,BARACK OBAMA,DEMOCRAT,29384,63854,20220315,TOTAL
2008,ILLINOIS,IL,TAZEWELL,17179,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,33247,63854,20220315,TOTAL
2008,ILLINOIS,IL,TAZEWELL,17179,US PRESIDENT,OTHER,OTHER,1223,63854,20220315,TOTAL
2008,ILLINOIS,IL,UNION,17181,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3918,9116,20220315,TOTAL
2008,ILLINOIS,IL,UNION,17181,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5003,9116,20220315,TOTAL
2008,ILLINOIS,IL,UNION,17181,US PRESIDENT,OTHER,OTHER,195,9116,20220315,TOTAL
2008,ILLINOIS,IL,VERMILION,17183,US PRESIDENT,BARACK OBAMA,DEMOCRAT,16246,32872,20220315,TOTAL
2008,ILLINOIS,IL,VERMILION,17183,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,16054,32872,20220315,TOTAL
2008,ILLINOIS,IL,VERMILION,17183,US PRESIDENT,OTHER,OTHER,572,32872,20220315,TOTAL
2008,ILLINOIS,IL,WABASH,17185,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2462,5782,20220315,TOTAL
2008,ILLINOIS,IL,WABASH,17185,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3254,5782,20220315,TOTAL
2008,ILLINOIS,IL,WABASH,17185,US PRESIDENT,OTHER,OTHER,66,5782,20220315,TOTAL
2008,ILLINOIS,IL,WARREN,17187,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4286,8029,20220315,TOTAL
2008,ILLINOIS,IL,WARREN,17187,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3637,8029,20220315,TOTAL
2008,ILLINOIS,IL,WARREN,17187,US PRESIDENT,OTHER,OTHER,106,8029,20220315,TOTAL
2008,ILLINOIS,IL,WASHINGTON,17189,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3342,7932,20220315,TOTAL
2008,ILLINOIS,IL,WASHINGTON,17189,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4473,7932,20220315,TOTAL
2008,ILLINOIS,IL,WASHINGTON,17189,US PRESIDENT,OTHER,OTHER,117,7932,20220315,TOTAL
2008,ILLINOIS,IL,WAYNE,17191,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2547,8071,20220315,TOTAL
2008,ILLINOIS,IL,WAYNE,17191,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5390,8071,20220315,TOTAL
2008,ILLINOIS,IL,WAYNE,17191,US PRESIDENT,OTHER,OTHER,134,8071,20220315,TOTAL
2008,ILLINOIS,IL,WHITE,17193,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3315,7453,20220315,TOTAL
2008,ILLINOIS,IL,WHITE,17193,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3987,7453,20220315,TOTAL
2008,ILLINOIS,IL,WHITE,17193,US PRESIDENT,OTHER,OTHER,151,7453,20220315,TOTAL
2008,ILLINOIS,IL,WHITESIDE,17195,US PRESIDENT,BARACK OBAMA,DEMOCRAT,15607,26906,20220315,TOTAL
2008,ILLINOIS,IL,WHITESIDE,17195,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10883,26906,20220315,TOTAL
2008,ILLINOIS,IL,WHITESIDE,17195,US PRESIDENT,OTHER,OTHER,416,26906,20220315,TOTAL
2008,ILLINOIS,IL,WILL,17197,US PRESIDENT,BARACK OBAMA,DEMOCRAT,160406,286420,20220315,TOTAL
2008,ILLINOIS,IL,WILL,17197,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,122597,286420,20220315,TOTAL
2008,ILLINOIS,IL,WILL,17197,US PRESIDENT,OTHER,OTHER,3417,286420,20220315,TOTAL
2008,ILLINOIS,IL,WILLIAMSON,17199,US PRESIDENT,BARACK OBAMA,DEMOCRAT,12914,30821,20220315,TOTAL
2008,ILLINOIS,IL,WILLIAMSON,17199,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17387,30821,20220315,TOTAL
2008,ILLINOIS,IL,WILLIAMSON,17199,US PRESIDENT,OTHER,OTHER,520,30821,20220315,TOTAL
2008,ILLINOIS,IL,WINNEBAGO,17201,US PRESIDENT,BARACK OBAMA,DEMOCRAT,70034,126031,20220315,TOTAL
2008,ILLINOIS,IL,WINNEBAGO,17201,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,53886,126031,20220315,TOTAL
2008,ILLINOIS,IL,WINNEBAGO,17201,US PRESIDENT,OTHER,OTHER,2111,126031,20220315,TOTAL
2008,ILLINOIS,IL,WOODFORD,17203,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6999,19483,20220315,TOTAL
2008,ILLINOIS,IL,WOODFORD,17203,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12191,19483,20220315,TOTAL
2008,ILLINOIS,IL,WOODFORD,17203,US PRESIDENT,OTHER,OTHER,293,19483,20220315,TOTAL
2008,NEVADA,NV,CHURCHILL,32001,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3494,10605,20220315,TOTAL
2008,NEVADA,NV,CHURCHILL,32001,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6832,10605,20220315,TOTAL
2008,NEVADA,NV,CHURCHILL,32001,US PRESIDENT,OTHER,OTHER,279,10605,20220315,TOTAL
2008,NEVADA,NV,CLARK,32003,US PRESIDENT,BARACK OBAMA,DEMOCRAT,380765,651172,20220315,TOTAL
2008,NEVADA,NV,CLARK,32003,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,257078,651172,20220315,TOTAL
2008,NEVADA,NV,CLARK,32003,US PRESIDENT,OTHER,OTHER,13329,651172,20220315,TOTAL
2008,NEVADA,NV,DOUGLAS,32005,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10672,25904,20220315,TOTAL
2008,NEVADA,NV,DOUGLAS,32005,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,14648,25904,20220315,TOTAL
2008,NEVADA,NV,DOUGLAS,32005,US PRESIDENT,OTHER,OTHER,584,25904,20220315,TOTAL
2008,NEVADA,NV,ELKO,32007,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4541,16019,20220315,TOTAL
2008,NEVADA,NV,ELKO,32007,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10969,16019,20220315,TOTAL
2008,NEVADA,NV,ELKO,32007,US PRESIDENT,OTHER,OTHER,509,16019,20220315,TOTAL
2008,NEVADA,NV,ESMERALDA,32009,US PRESIDENT,BARACK OBAMA,DEMOCRAT,104,439,20220315,TOTAL
2008,NEVADA,NV,ESMERALDA,32009,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,303,439,20220315,TOTAL
2008,NEVADA,NV,ESMERALDA,32009,US PRESIDENT,OTHER,OTHER,32,439,20220315,TOTAL
2008,NEVADA,NV,EUREKA,32011,US PRESIDENT,BARACK OBAMA,DEMOCRAT,144,745,20220315,TOTAL
2008,NEVADA,NV,EUREKA,32011,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,564,745,20220315,TOTAL
2008,NEVADA,NV,EUREKA,32011,US PRESIDENT,OTHER,OTHER,37,745,20220315,TOTAL
2008,NEVADA,NV,HUMBOLDT,32013,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1909,5664,20220315,TOTAL
2008,NEVADA,NV,HUMBOLDT,32013,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3586,5664,20220315,TOTAL
2008,NEVADA,NV,HUMBOLDT,32013,US PRESIDENT,OTHER,OTHER,169,5664,20220315,TOTAL
2008,NEVADA,NV,LANDER,32015,US PRESIDENT,BARACK OBAMA,DEMOCRAT,577,2102,20220315,TOTAL
2008,NEVADA,NV,LANDER,32015,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1466,2102,20220315,TOTAL
2008,NEVADA,NV,LANDER,32015,US PRESIDENT,OTHER,OTHER,59,2102,20220315,TOTAL
2008,NEVADA,NV,LINCOLN,32017,US PRESIDENT,BARACK OBAMA,DEMOCRAT,518,2107,20220315,TOTAL
2008,NEVADA,NV,LINCOLN,32017,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1498,2107,20220315,TOTAL
2008,NEVADA,NV,LINCOLN,32017,US PRESIDENT,OTHER,OTHER,91,2107,20220315,TOTAL
2008,NEVADA,NV,LYON,32019,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8405,21103,20220315,TOTAL
2008,NEVADA,NV,LYON,32019,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12154,21103,20220315,TOTAL
2008,NEVADA,NV,LYON,32019,US PRESIDENT,OTHER,OTHER,544,21103,20220315,TOTAL
2008,NEVADA,NV,MINERAL,32021,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1082,2307,20220315,TOTAL
2008,NEVADA,NV,MINERAL,32021,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1131,2307,20220315,TOTAL
2008,NEVADA,NV,MINERAL,32021,US PRESIDENT,OTHER,OTHER,94,2307,20220315,TOTAL
2008,NEVADA,NV,NYE,32023,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7226,17491,20220315,TOTAL
2008,NEVADA,NV,NYE,32023,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,9537,17491,20220315,TOTAL
2008,NEVADA,NV,NYE,32023,US PRESIDENT,OTHER,OTHER,728,17491,20220315,TOTAL
2008,NEVADA,NV,PERSHING,32027,US PRESIDENT,BARACK OBAMA,DEMOCRAT,673,1836,20220315,TOTAL
2008,NEVADA,NV,PERSHING,32027,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1075,1836,20220315,TOTAL
2008,NEVADA,NV,PERSHING,32027,US PRESIDENT,OTHER,OTHER,88,1836,20220315,TOTAL
2008,NEVADA,NV,STOREY,32029,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1102,2418,20220315,TOTAL
2008,NEVADA,NV,STOREY,32029,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1247,2418,20220315,TOTAL
2008,NEVADA,NV,STOREY,32029,US PRESIDENT,OTHER,OTHER,69,2418,20220315,TOTAL
2008,NEVADA,NV,WASHOE,32031,US PRESIDENT,BARACK OBAMA,DEMOCRAT,99671,180414,20220315,TOTAL
2008,NEVADA,NV,WASHOE,32031,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,76880,180414,20220315,TOTAL
2008,NEVADA,NV,WASHOE,32031,US PRESIDENT,OTHER,OTHER,3863,180414,20220315,TOTAL
2008,NEVADA,NV,WHITE PINE,32033,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1230,3842,20220315,TOTAL
2008,NEVADA,NV,WHITE PINE,32033,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2440,3842,20220315,TOTAL
2008,NEVADA,NV,WHITE PINE,32033,US PRESIDENT,OTHER,OTHER,172,3842,20220315,TOTAL
2008,NEVADA,NV,CARSON CITY,32510,US PRESIDENT,BARACK OBAMA,DEMOCRAT,11623,23680,20220315,TOTAL
2008,NEVADA,NV,CARSON CITY,32510,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11419,23680,20220315,TOTAL
2008,NEVADA,NV,CARSON CITY,32510,US PRESIDENT,OTHER,OTHER,638,23680,20220315,TOTAL
2008,NEW YORK,NY,ALBANY,36001,US PRESIDENT,BARACK OBAMA,DEMOCRAT,93937,147136,20220315,TOTAL
2008,NEW YORK,NY,ALBANY,36001,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,50586,147136,20220315,TOTAL
2008,NEW YORK,NY,ALBANY,36001,US PRESIDENT,OTHER,OTHER,2613,147136,20220315,TOTAL
2008,NEW YORK,NY,ALLEGANY,36003,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7016,18368,20220315,TOTAL
2008,NEW YORK,NY,ALLEGANY,36003,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11013,18368,20220315,TOTAL
2008,NEW YORK,NY,ALLEGANY,36003,US PRESIDENT,OTHER,OTHER,339,18368,20220315,TOTAL
2008,NEW YORK,NY,BRONX,36005,US PRESIDENT,BARACK OBAMA,DEMOCRAT,338261,381286,20220315,TOTAL
2008,NEW YORK,NY,BRONX,36005,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,41683,381286,20220315,TOTAL
2008,NEW YORK,NY,BRONX,36005,US PRESIDENT,OTHER,OTHER,1342,381286,20220315,TOTAL
2008,NEW YORK,NY,BROOME,36007,US PRESIDENT,BARACK OBAMA,DEMOCRAT,47204,88718,20220315,TOTAL
2008,NEW YORK,NY,BROOME,36007,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,40077,88718,20220315,TOTAL
2008,NEW YORK,NY,BROOME,36007,US PRESIDENT,OTHER,OTHER,1437,88718,20220315,TOTAL
2008,NEW YORK,NY,CATTARAUGUS,36009,US PRESIDENT,BARACK OBAMA,DEMOCRAT,14307,32588,20220315,TOTAL
2008,NEW YORK,NY,CATTARAUGUS,36009,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17770,32588,20220315,TOTAL
2008,NEW YORK,NY,CATTARAUGUS,36009,US PRESIDENT,OTHER,OTHER,511,32588,20220315,TOTAL
2008,NEW YORK,NY,CAYUGA,36011,US PRESIDENT,BARACK OBAMA,DEMOCRAT,18128,33992,20220315,TOTAL
2008,NEW YORK,NY,CAYUGA,36011,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,15243,33992,20220315,TOTAL
2008,NEW YORK,NY,CAYUGA,36011,US PRESIDENT,OTHER,OTHER,621,33992,20220315,TOTAL
2008,NEW YORK,NY,CHAUTAUQUA,36013,US PRESIDENT,BARACK OBAMA,DEMOCRAT,29129,58772,20220315,TOTAL
2008,NEW YORK,NY,CHAUTAUQUA,36013,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,28579,58772,20220315,TOTAL
2008,NEW YORK,NY,CHAUTAUQUA,36013,US PRESIDENT,OTHER,OTHER,1064,58772,20220315,TOTAL
2008,NEW YORK,NY,CHEMUNG,36015,US PRESIDENT,BARACK OBAMA,DEMOCRAT,18888,38695,20220315,TOTAL
2008,NEW YORK,NY,CHEMUNG,36015,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19364,38695,20220315,TOTAL
2008,NEW YORK,NY,CHEMUNG,36015,US PRESIDENT,OTHER,OTHER,443,38695,20220315,TOTAL
2008,NEW YORK,NY,CHENANGO,36017,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10100,20847,20220315,TOTAL
2008,NEW YORK,NY,CHENANGO,36017,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10337,20847,20220315,TOTAL
2008,NEW YORK,NY,CHENANGO,36017,US PRESIDENT,OTHER,OTHER,410,20847,20220315,TOTAL
2008,NEW YORK,NY,CLINTON,36019,US PRESIDENT,BARACK OBAMA,DEMOCRAT,20216,33314,20220315,TOTAL
2008,NEW YORK,NY,CLINTON,36019,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12579,33314,20220315,TOTAL
2008,NEW YORK,NY,CLINTON,36019,US PRESIDENT,OTHER,OTHER,519,33314,20220315,TOTAL
2008,NEW YORK,NY,COLUMBIA,36021,US PRESIDENT,BARACK OBAMA,DEMOCRAT,17556,31408,20220315,TOTAL
2008,NEW YORK,NY,COLUMBIA,36021,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,13337,31408,20220315,TOTAL
2008,NEW YORK,NY,COLUMBIA,36021,US PRESIDENT,OTHER,OTHER,515,31408,20220315,TOTAL
2008,NEW YORK,NY,CORTLAND,36023,US PRESIDENT,BARACK OBAMA,DEMOCRAT,11861,21900,20220315,TOTAL
2008,NEW YORK,NY,CORTLAND,36023,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,9678,21900,20220315,TOTAL
2008,NEW YORK,NY,CORTLAND,36023,US PRESIDENT,OTHER,OTHER,361,21900,20220315,TOTAL
2008,NEW YORK,NY,DELAWARE,36025,US PRESIDENT,BARACK OBAMA,DEMOCRAT,9462,20389,20220315,TOTAL
2008,NEW YORK,NY,DELAWARE,36025,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10524,20389,20220315,TOTAL
2008,NEW YORK,NY,DELAWARE,36025,US PRESIDENT,OTHER,OTHER,403,20389,20220315,TOTAL
2008,NEW YORK,NY,DUTCHESS,36027,US PRESIDENT,BARACK OBAMA,DEMOCRAT,71060,132254,20220315,TOTAL
2008,NEW YORK,NY,DUTCHESS,36027,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,59628,132254,20220315,TOTAL
2008,NEW YORK,NY,DUTCHESS,36027,US PRESIDENT,OTHER,OTHER,1566,132254,20220315,TOTAL
2008,NEW YORK,NY,ERIE,36029,US PRESIDENT,BARACK OBAMA,DEMOCRAT,256299,441985,20220315,TOTAL
2008,NEW YORK,NY,ERIE,36029,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,178815,441985,20220315,TOTAL
2008,NEW YORK,NY,ERIE,36029,US PRESIDENT,OTHER,OTHER,6871,441985,20220315,TOTAL
2008,NEW YORK,NY,ESSEX,36031,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10390,18591,20220315,TOTAL
2008,NEW YORK,NY,ESSEX,36031,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7913,18591,20220315,TOTAL
2008,NEW YORK,NY,ESSEX,36031,US PRESIDENT,OTHER,OTHER,288,18591,20220315,TOTAL
2008,NEW YORK,NY,FRANKLIN,36033,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10571,17496,20220315,TOTAL
2008,NEW YORK,NY,FRANKLIN,36033,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6676,17496,20220315,TOTAL
2008,NEW YORK,NY,FRANKLIN,36033,US PRESIDENT,OTHER,OTHER,249,17496,20220315,TOTAL
2008,NEW YORK,NY,FULTON,36035,US PRESIDENT,BARACK OBAMA,DEMOCRAT,9695,21805,20220315,TOTAL
2008,NEW YORK,NY,FULTON,36035,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11709,21805,20220315,TOTAL
2008,NEW YORK,NY,FULTON,36035,US PRESIDENT,OTHER,OTHER,401,21805,20220315,TOTAL
2008,NEW YORK,NY,GENESEE,36037,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10762,26866,20220315,TOTAL
2008,NEW YORK,NY,GENESEE,36037,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,15705,26866,20220315,TOTAL
2008,NEW YORK,NY,GENESEE,36037,US PRESIDENT,OTHER,OTHER,399,26866,20220315,TOTAL
2008,NEW YORK,NY,GREENE,36039,US PRESIDENT,BARACK OBAMA,DEMOCRAT,9850,22315,20220315,TOTAL
2008,NEW YORK,NY,GREENE,36039,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12059,22315,20220315,TOTAL
2008,NEW YORK,NY,GREENE,36039,US PRESIDENT,OTHER,OTHER,406,22315,20220315,TOTAL
2008,NEW YORK,NY,HAMILTON,36041,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1225,3411,20220315,TOTAL
2008,NEW YORK,NY,HAMILTON,36041,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2141,3411,20220315,TOTAL
2008,NEW YORK,NY,HAMILTON,36041,US PRESIDENT,OTHER,OTHER,45,3411,20220315,TOTAL
2008,NEW YORK,NY,HERKIMER,36043,US PRESIDENT,BARACK OBAMA,DEMOCRAT,12094,27184,20220315,TOTAL
2008,NEW YORK,NY,HERKIMER,36043,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,14619,27184,20220315,TOTAL
2008,NEW YORK,NY,HERKIMER,36043,US PRESIDENT,OTHER,OTHER,471,27184,20220315,TOTAL
2008,NEW YORK,NY,JEFFERSON,36045,US PRESIDENT,BARACK OBAMA,DEMOCRAT,18166,38847,20220315,TOTAL
2008,NEW YORK,NY,JEFFERSON,36045,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,20219,38847,20220315,TOTAL
2008,NEW YORK,NY,JEFFERSON,36045,US PRESIDENT,OTHER,OTHER,462,38847,20220315,TOTAL
2008,NEW YORK,NY,KINGS,36047,US PRESIDENT,BARACK OBAMA,DEMOCRAT,603525,759671,20220315,TOTAL
2008,NEW YORK,NY,KINGS,36047,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,151872,759671,20220315,TOTAL
2008,NEW YORK,NY,KINGS,36047,US PRESIDENT,OTHER,OTHER,4274,759671,20220315,TOTAL
2008,NEW YORK,NY,LEWIS,36049,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4986,11129,20220315,TOTAL
2008,NEW YORK,NY,LEWIS,36049,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5969,11129,20220315,TOTAL
2008,NEW YORK,NY,LEWIS,36049,US PRESIDENT,OTHER,OTHER,174,11129,20220315,TOTAL
2008,NEW YORK,NY,LIVINGSTON,36051,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13655,30127,20220315,TOTAL
2008,NEW YORK,NY,LIVINGSTON,36051,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,16030,30127,20220315,TOTAL
2008,NEW YORK,NY,LIVINGSTON,36051,US PRESIDENT,OTHER,OTHER,442,30127,20220315,TOTAL
2008,NEW YORK,NY,MADISON,36053,US PRESIDENT,BARACK OBAMA,DEMOCRAT,14692,29778,20220315,TOTAL
2008,NEW YORK,NY,MADISON,36053,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,14434,29778,20220315,TOTAL
2008,NEW YORK,NY,MADISON,36053,US PRESIDENT,OTHER,OTHER,652,29778,20220315,TOTAL
2008,NEW YORK,NY,MONROE,36055,US PRESIDENT,BARACK OBAMA,DEMOCRAT,207225,355725,20220315,TOTAL
2008,NEW YORK,NY,MONROE,36055,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,144153,355725,20220315,TOTAL
2008,NEW YORK,NY,MONROE,36055,US PRESIDENT,OTHER,OTHER,4347,355725,20220315,TOTAL
